200 19900
41 61 152
41 62 286
41 63 67
41 64 398
41 65 131
41 66 163
41 67 94
41 68 55
41 69 372
41 70 233
41 71 100
41 72 312
41 73 38
41 74 339
41 75 3
41 76 355
41 77 307
41 78 309
41 79 46
41 80 313
41 81 174
41 82 2
41 83 76
41 84 26
41 85 329
41 86 3
41 87 271
41 88 165
41 89 183
41 90 301
41 91 87
41 92 287
41 93 138
41 94 105
41 95 236
41 96 269
41 97 267
41 98 281
41 99 323
41 100 190
41 101 66
41 102 374
41 103 102
41 104 55
41 105 264
41 106 56
41 107 9
41 108 170
41 109 364
41 110 6
41 111 82
41 112 89
41 113 360
41 114 109
41 115 115
41 116 240
41 117 64
41 118 385
41 119 4
41 120 246
41 121 237
41 122 91
41 123 84
41 124 375
41 125 147
41 126 272
41 127 195
41 128 14
41 129 152
41 130 69
41 131 155
41 132 169
41 133 394
41 134 256
41 135 224
41 136 258
41 137 263
41 138 184
41 139 379
41 140 178
41 141 142
41 142 13
41 143 267
41 144 101
41 145 121
41 146 381
41 147 340
41 148 184
41 149 317
41 150 295
41 151 382
41 152 106
41 153 385
41 154 17
41 155 80
41 156 132
41 157 288
41 158 226
41 159 97
41 160 392
41 161 246
41 162 251
41 163 160
41 164 239
41 165 59
41 166 383
41 167 96
41 168 273
41 169 167
41 170 75
41 171 51
41 172 308
41 173 87
41 174 269
41 175 360
41 176 159
41 177 201
41 178 251
41 179 295
41 180 117
41 181 145
41 182 228
41 183 174
41 184 82
41 185 244
41 186 253
41 187 165
41 188 132
41 189 30
41 190 213
41 191 123
41 192 275
41 193 63
41 194 282
41 195 114
41 196 73
41 197 217
41 198 209
41 199 346
42 43 335
42 44 235
42 45 348
42 46 194
42 47 273
42 48 216
42 49 153
42 50 32
42 51 16
42 52 355
42 53 278
42 54 84
42 55 99
42 56 105
42 57 258
42 58 132
42 59 348
42 60 62
42 61 296
42 62 31
42 63 92
42 64 60
42 65 105
42 66 318
42 67 123
42 68 339
42 69 31
42 70 147
42 71 155
42 72 192
42 73 44
42 74 41
42 75 378
42 76 391
42 77 234
42 78 251
42 79 206
42 80 338
42 81 234
42 82 173
42 83 292
42 84 111
42 85 209
42 86 342
42 87 167
42 88 18
42 89 26
42 90 66
42 91 31
42 92 273
42 93 97
42 94 74
42 95 333
42 96 201
42 97 392
42 98 7
42 99 91
42 100 374
42 101 153
42 102 197
42 103 165
42 104 197
42 105 237
42 106 95
42 107 187
42 108 70
42 109 345
42 110 345
42 111 7
42 112 130
42 113 69
42 114 250
42 115 240
42 116 229
42 117 144
42 118 6
42 119 246
42 120 169
42 121 71
42 122 229
42 123 393
42 124 119
42 125 302
42 126 325
42 127 272
42 128 293
42 129 331
42 130 362
42 131 219
42 132 84
42 133 159
42 134 335
42 135 232
42 136 395
42 137 29
42 138 18
42 139 17
42 140 373
42 141 314
42 142 375
42 143 54
42 144 335
42 145 177
42 146 293
42 147 163
42 148 272
42 149 250
42 150 361
42 151 392
42 152 273
42 153 189
42 154 384
42 155 343
42 156 90
42 157 309
42 158 214
42 159 335
42 160 239
42 161 128
42 162 105
42 163 274
42 164 238
42 165 39
42 166 105
42 167 184
42 168 68
42 169 75
42 170 152
42 171 392
42 172 340
42 173 127
42 174 46
42 175 274
42 176 255
42 177 290
42 178 37
42 179 126
42 180 92
42 181 397
42 182 117
42 183 364
42 184 137
42 185 100
42 186 258
42 187 178
42 188 8
42 189 24
42 190 112
42 191 199
42 192 151
42 193 216
42 194 72
42 195 340
42 196 207
42 197 129
42 198 123
42 199 274
43 44 155
43 45 227
43 46 217
43 47 94
43 48 353
43 49 262
43 50 368
43 51 207
43 52 104
43 53 4
43 54 332
43 55 195
43 56 352
43 57 48
43 58 110
43 59 40
43 60 99
43 61 367
43 62 217
43 63 107
43 64 390
43 65 281
43 66 257
43 67 92
43 68 48
43 69 280
43 70 383
43 71 254
43 72 8
43 73 58
43 74 79
43 75 162
43 76 284
43 77 296
43 78 256
43 79 188
43 80 109
43 81 175
43 82 394
43 83 212
43 84 130
43 85 277
43 86 6
43 87 81
43 88 276
43 89 67
43 90 72
43 91 374
43 92 34
43 93 288
43 94 32
43 95 375
43 96 120
43 97 288
43 98 19
43 99 168
43 100 168
43 101 353
43 102 373
43 103 175
43 104 10
43 105 52
43 106 289
43 107 293
43 108 299
43 109 96
43 110 80
43 111 7
43 112 270
43 113 25
43 114 219
43 115 399
43 116 253
43 117 176
43 118 31
43 119 128
43 120 243
43 121 102
43 122 102
43 123 228
43 124 341
43 125 85
43 126 154
43 127 61
43 128 373
43 129 124
43 130 180
43 131 140
43 132 77
43 133 152
43 134 266
43 135 86
43 136 155
43 137 106
43 138 331
43 139 53
43 140 201
43 141 362
43 142 60
43 143 70
43 144 339
43 145 230
43 146 68
43 147 191
43 148 357
43 149 50
43 150 319
43 151 151
43 152 151
43 153 372
43 154 378
43 155 92
43 156 56
43 157 84
43 158 104
43 159 380
43 160 207
43 161 283
43 162 71
43 163 283
43 164 34
43 165 289
43 166 321
43 167 189
43 168 394
43 169 203
43 170 193
43 171 147
43 172 164
43 173 252
43 174 168
43 175 102
43 176 33
43 177 236
43 178 245
43 179 390
43 180 237
43 181 163
43 182 140
43 183 388
43 184 86
43 185 70
43 186 31
43 187 93
43 188 153
43 189 134
43 190 73
43 191 311
43 192 16
43 193 95
43 194 146
43 195 1
43 196 383
43 197 18
43 198 141
43 199 329
44 45 220
44 46 334
44 47 75
44 48 335
44 49 137
44 50 242
44 51 389
44 52 170
44 53 29
44 54 233
44 55 111
44 56 266
44 57 347
44 58 202
44 59 205
44 60 32
44 61 271
44 62 235
44 63 76
44 64 375
44 65 320
44 66 148
44 67 286
44 68 335
44 69 195
44 70 383
44 71 287
44 72 177
44 73 400
44 74 28
44 75 105
44 76 219
44 77 313
44 78 131
44 79 105
44 80 1
44 81 373
44 82 93
44 83 170
44 84 353
44 85 277
44 86 232
44 87 218
44 88 223
44 89 34
44 90 22
44 91 206
44 92 256
44 93 208
44 94 282
44 95 231
44 96 127
44 97 381
44 98 68
44 99 13
44 100 175
44 101 50
44 102 300
44 103 352
44 104 1
44 105 279
44 106 8
44 107 219
44 108 143
44 109 139
44 110 275
44 111 143
44 112 63
44 113 368
44 114 265
44 115 15
44 116 244
44 117 96
44 118 185
44 119 67
44 120 81
44 121 158
44 122 224
44 123 337
44 124 366
44 125 105
44 126 119
44 127 44
44 128 86
44 129 186
44 130 57
44 131 212
44 132 187
44 133 308
44 134 115
44 135 187
44 136 138
44 137 123
44 138 357
44 139 280
44 140 213
44 141 231
44 142 22
44 143 275
44 144 150
44 145 238
44 146 241
44 147 394
44 148 286
44 149 25
44 150 12
44 151 366
44 152 183
44 153 187
44 154 254
44 155 100
44 156 292
44 157 372
44 158 143
44 159 329
44 160 109
44 161 199
44 162 140
44 163 247
44 164 58
44 165 255
44 166 385
44 167 195
44 168 329
44 169 293
44 170 74
44 171 141
44 172 124
44 173 48
44 174 367
44 175 225
44 176 237
44 177 207
44 178 218
44 179 122
44 180 232
44 181 181
44 182 40
44 183 366
44 184 368
44 185 293
44 186 65
44 187 211
44 188 217
44 189 207
44 190 91
44 191 277
44 192 358
44 193 230
44 194 76
44 195 367
44 196 36
44 197 60
44 198 162
44 199 316
45 46 353
45 47 187
45 48 56
45 49 28
45 50 186
45 51 374
45 52 252
45 53 23
45 54 181
45 55 22
45 56 144
45 57 364
45 58 154
45 59 135
45 60 329
45 61 73
45 62 380
45 63 393
45 64 235
45 65 196
45 66 151
45 67 325
45 68 24
45 69 60
45 70 107
45 71 99
45 72 27
45 73 142
45 74 111
45 75 188
45 76 58
45 77 15
45 78 326
45 79 65
45 80 42
45 81 112
45 82 39
45 83 245
45 84 134
45 85 219
45 86 266
45 87 229
45 88 134
45 89 372
45 90 364
45 91 62
45 92 44
45 93 295
45 94 6
45 95 279
45 96 90
45 97 108
45 98 203
45 99 65
45 100 168
45 101 261
45 102 116
45 103 146
45 104 3
45 105 178
45 106 285
45 107 12
45 108 192
45 109 210
45 110 76
45 111 185
45 112 273
45 113 66
45 114 29
45 115 6
45 116 236
45 117 247
45 118 187
45 119 369
45 120 218
45 121 102
45 122 30
45 123 213
45 124 396
45 125 387
45 126 43
45 127 37
45 128 95
45 129 198
45 130 53
45 131 214
45 132 58
45 133 168
45 134 359
45 135 60
45 136 345
45 137 243
45 138 23
45 139 136
45 140 4
45 141 99
45 142 272
45 143 277
45 144 116
45 145 301
45 146 234
45 147 352
45 148 147
45 149 20
45 150 320
45 151 316
45 152 73
45 153 302
45 154 80
45 155 68
45 156 288
45 157 123
45 158 56
45 159 334
45 160 320
45 161 109
45 162 147
45 163 377
45 164 276
45 165 105
45 166 389
45 167 173
45 168 299
45 169 11
45 170 260
45 171 255
45 172 61
45 173 132
45 174 131
45 175 177
45 176 32
45 177 364
45 178 128
45 179 130
45 180 336
45 181 399
45 182 397
45 183 8
45 184 300
45 185 76
45 186 28
45 187 188
45 188 198
45 189 83
45 190 121
45 191 69
45 192 191
45 193 268
45 194 398
45 195 19
45 196 324
45 197 386
45 198 191
45 199 175
46 47 348
46 48 50
46 49 29
46 50 361
46 51 133
46 52 111
46 53 89
46 54 116
46 55 26
46 56 216
46 57 197
46 58 361
46 59 166
46 60 193
46 61 321
46 62 66
46 63 221
46 64 348
46 65 253
46 66 18
46 67 382
46 68 325
46 69 39
46 70 125
46 71 144
46 72 36
46 73 143
46 74 20
46 75 21
46 76 285
46 77 194
46 78 320
46 79 286
46 80 174
46 81 280
46 82 19
46 83 284
46 84 368
46 85 134
46 86 309
46 87 135
46 88 331
46 89 222
46 90 301
46 91 123
46 92 142
46 93 366
46 94 295
46 95 41
46 96 170
46 97 265
46 98 374
46 99 94
46 100 303
46 101 98
46 102 190
46 103 338
46 104 192
46 105 209
46 106 310
46 107 76
46 108 2
46 109 181
46 110 362
46 111 127
46 112 61
46 113 380
46 114 10
46 115 380
46 116 65
46 117 270
46 118 115
46 119 395
46 120 91
46 121 367
46 122 70
46 123 184
46 124 284
46 125 364
46 126 176
46 127 53
46 128 228
46 129 150
46 130 98
46 131 82
46 132 199
46 133 287
46 134 19
46 135 391
46 136 95
46 137 280
46 138 66
46 139 48
46 140 61
46 141 379
46 142 174
46 143 121
46 144 358
46 145 183
46 146 52
46 147 23
46 148 5
46 149 166
46 150 369
46 151 95
46 152 84
46 153 38
46 154 231
46 155 367
46 156 354
46 157 6
46 158 371
46 159 133
46 160 107
46 161 69
46 162 215
46 163 306
46 164 307
46 165 185
46 166 296
46 167 2
46 168 65
46 169 313
46 170 1
46 171 125
46 172 292
46 173 175
46 174 197
46 175 201
46 176 309
46 177 248
46 178 175
46 179 313
46 180 366
46 181 144
46 182 360
46 183 49
46 184 133
46 185 142
46 186 368
46 187 38
46 188 99
46 189 338
46 190 171
46 191 206
46 192 358
46 193 385
46 194 111
46 195 265
46 196 169
46 197 358
46 198 218
46 199 185
47 48 270
47 49 218
47 50 309
47 51 113
47 52 344
47 53 57
47 54 314
47 55 253
47 56 257
47 57 88
47 58 117
47 59 222
47 60 231
47 61 28
47 62 222
47 63 316
47 64 121
47 65 189
47 66 353
47 67 220
47 68 79
47 69 123
47 70 25
47 71 36
47 72 59
47 73 87
47 74 300
47 75 228
47 76 44
47 77 117
47 78 12
47 79 265
47 80 287
47 81 273
47 82 378
47 83 230
47 84 329
47 85 291
47 86 34
47 87 137
47 88 378
47 89 103
47 90 358
47 91 161
47 92 82
47 93 132
47 94 76
47 95 203
47 96 272
47 97 28
47 98 22
47 99 350
47 100 151
47 101 398
47 102 386
47 103 161
47 104 84
47 105 237
47 106 388
47 107 127
47 108 306
47 109 352
47 110 391
47 111 192
47 112 176
47 113 320
47 114 21
47 115 56
47 116 210
47 117 7
47 118 193
47 119 140
47 120 109
47 121 102
47 122 300
47 123 190
47 124 233
47 125 375
47 126 392
47 127 57
47 128 354
47 129 365
47 130 6
47 131 56
47 132 362
47 133 343
47 134 217
47 135 45
47 136 132
47 137 156
47 138 123
47 139 37
47 140 107
47 141 66
47 142 228
47 143 234
47 144 385
47 145 200
47 146 290
47 147 147
47 148 158
47 149 82
47 150 286
47 151 266
47 152 183
47 153 185
47 154 8
47 155 368
47 156 111
47 157 399
47 158 24
47 159 16
47 160 316
47 161 381
47 162 72
47 163 277
47 164 276
47 165 240
47 166 274
47 167 7
47 168 395
47 169 396
47 170 43
47 171 54
47 172 13
47 173 222
47 174 287
47 175 350
47 176 373
47 177 128
47 178 96
47 179 131
47 180 209
47 181 381
47 182 348
47 183 344
47 184 117
47 185 355
47 186 311
47 187 179
47 188 306
47 189 286
47 190 194
47 191 221
47 192 266
47 193 217
47 194 49
47 195 93
47 196 8
47 197 322
47 198 99
47 199 355
48 49 270
48 50 93
48 51 8
48 52 282
48 53 266
48 54 246
48 55 231
48 56 239
48 57 374
48 58 326
48 59 321
48 60 182
48 61 258
48 62 220
48 63 77
48 64 374
48 65 175
48 66 339
48 67 104
48 68 32
48 69 224
48 70 250
48 71 204
48 72 42
48 73 18
48 74 252
48 75 134
48 76 26
48 77 174
48 78 233
48 79 380
48 80 43
48 81 277
48 82 339
48 83 324
48 84 143
48 85 184
48 86 107
48 87 333
48 88 109
48 89 32
48 90 205
48 91 243
48 92 242
48 93 24
48 94 319
48 95 215
48 96 150
48 97 258
48 98 271
48 99 133
48 100 81
48 101 120
48 102 336
48 103 74
48 104 89
48 105 188
48 106 208
48 107 66
48 108 361
48 109 392
48 110 45
48 111 355
48 112 268
48 113 335
48 114 278
48 115 362
48 116 119
48 117 336
48 118 246
48 119 227
48 120 368
48 121 50
48 122 21
48 123 209
48 124 26
48 125 340
48 126 375
48 127 175
48 128 197
48 129 197
48 130 260
48 131 229
48 132 268
48 133 195
48 134 255
48 135 357
48 136 382
48 137 62
48 138 22
48 139 294
48 140 5
48 141 19
48 142 248
48 143 224
48 144 353
48 145 78
48 146 186
48 147 23
48 148 13
48 149 31
48 150 202
48 151 380
48 152 33
48 153 222
48 154 140
48 155 58
48 156 161
48 157 67
48 158 184
48 159 309
48 160 263
48 161 43
48 162 90
48 163 131
48 164 238
48 165 344
48 166 87
48 167 171
48 168 357
48 169 60
48 170 65
48 171 313
48 172 78
48 173 312
48 174 136
48 175 31
48 176 389
48 177 273
48 178 5
48 179 2
48 180 256
48 181 206
48 182 333
48 183 288
48 184 28
48 185 25
48 186 345
48 187 140
48 188 91
48 189 80
48 190 49
48 191 353
48 192 75
48 193 90
48 194 83
48 195 312
48 196 385
48 197 121
48 198 34
48 199 341
49 50 181
49 51 98
49 52 253
49 53 210
49 54 362
49 55 340
49 56 192
49 57 350
49 58 213
49 59 197
49 60 303
49 61 68
49 62 2
49 63 236
49 64 355
49 65 381
49 66 212
49 67 251
49 68 121
49 69 302
49 70 282
49 71 121
49 72 254
49 73 356
49 74 210
49 75 289
49 76 219
49 77 194
49 78 361
49 79 253
49 80 86
49 81 93
49 82 350
49 83 290
49 84 255
49 85 263
49 86 229
49 87 46
49 88 213
49 89 41
49 90 242
49 91 67
49 92 108
49 93 196
49 94 254
49 95 14
49 96 176
49 97 65
49 98 216
49 99 248
49 100 366
49 101 98
49 102 320
49 103 172
49 104 53
49 105 129
49 106 12
49 107 272
49 108 274
49 109 372
49 110 124
49 111 311
49 112 17
49 113 25
49 114 200
49 115 271
49 116 288
49 117 381
49 118 316
49 119 52
49 120 21
49 121 110
49 122 118
49 123 81
49 124 257
49 125 324
49 126 46
49 127 384
49 128 388
49 129 262
49 130 232
49 131 354
49 132 359
49 133 151
49 134 77
49 135 11
49 136 232
49 137 88
49 138 234
49 139 57
49 140 11
49 141 309
49 142 320
49 143 27
49 144 334
49 145 71
49 146 249
49 147 173
49 148 51
49 149 117
49 150 224
49 151 24
49 152 226
49 153 293
49 154 56
49 155 82
49 156 216
49 157 101
49 158 65
49 159 156
49 160 314
49 161 248
49 162 61
49 163 224
49 164 351
49 165 137
49 166 187
49 167 134
49 168 176
49 169 20
49 170 190
49 171 186
49 172 329
49 173 109
49 174 165
49 175 214
49 176 132
49 177 365
49 178 386
49 179 182
49 180 81
49 181 161
49 182 205
49 183 306
49 184 5
49 185 212
49 186 339
49 187 221
49 188 313
49 189 356
49 190 328
49 191 178
49 192 203
49 193 388
49 194 2
49 195 153
49 196 124
49 197 188
49 198 286
49 199 299
50 51 207
50 52 28
50 53 36
50 54 87
50 55 88
50 56 152
50 57 300
50 58 219
50 59 117
50 60 237
50 61 353
50 62 197
50 63 397
50 64 109
50 65 55
50 66 2
50 67 321
50 68 393
50 69 174
50 70 185
50 71 300
50 72 101
50 73 362
50 74 103
50 75 40
50 76 363
50 77 207
50 78 163
50 79 150
50 80 45
50 81 13
50 82 309
50 83 24
50 84 48
50 85 395
50 86 63
50 87 200
50 88 295
50 89 234
50 90 268
50 91 131
50 92 186
50 93 64
50 94 80
50 95 294
50 96 70
50 97 33
50 98 214
50 99 15
50 100 158
50 101 398
50 102 314
50 103 210
50 104 312
50 105 368
50 106 249
50 107 274
50 108 175
50 109 11
50 110 376
50 111 171
50 112 375
50 113 284
50 114 146
50 115 22
50 116 230
50 117 208
50 118 173
50 119 76
50 120 41
50 121 40
50 122 207
50 123 178
50 124 56
50 125 238
50 126 72
50 127 125
50 128 270
50 129 237
50 130 139
50 131 379
50 132 187
50 133 5
50 134 188
50 135 98
50 136 372
50 137 36
50 138 323
50 139 98
50 140 398
50 141 298
50 142 268
50 143 372
50 144 133
50 145 365
50 146 345
50 147 363
50 148 125
50 149 70
50 150 390
50 151 165
50 152 109
50 153 196
50 154 343
50 155 116
50 156 385
50 157 366
50 158 193
50 159 206
50 160 202
50 161 283
50 162 184
50 163 388
50 164 287
50 165 371
50 166 37
50 167 259
50 168 358
50 169 360
50 170 356
50 171 355
50 172 209
50 173 176
50 174 278
50 175 294
50 176 140
50 177 223
50 178 256
50 179 216
50 180 292
50 181 197
50 182 381
50 183 352
50 184 393
50 185 275
50 186 20
50 187 329
50 188 240
50 189 212
50 190 135
50 191 393
50 192 46
50 193 318
50 194 381
50 195 333
50 196 241
50 197 369
50 198 191
50 199 198
51 52 328
51 53 98
51 54 105
51 55 137
51 56 273
51 57 334
51 58 30
51 59 365
51 60 108
51 61 237
51 62 180
51 63 399
51 64 33
51 65 112
51 66 303
51 67 377
51 68 338
51 69 274
51 70 306
51 71 177
51 72 37
51 73 392
51 74 122
51 75 82
51 76 309
51 77 54
51 78 14
51 79 149
51 80 22
51 81 156
51 82 347
51 83 350
51 84 206
51 85 3
51 86 38
51 87 30
51 88 336
51 89 19
51 90 394
51 91 44
51 92 207
51 93 126
51 94 394
51 95 191
51 96 189
51 97 248
51 98 168
51 99 127
51 100 121
51 101 25
51 102 255
51 103 157
51 104 16
51 105 328
51 106 191
51 107 276
51 108 381
51 109 156
51 110 25
51 111 3
51 112 312
51 113 323
51 114 352
51 115 117
51 116 277
51 117 341
51 118 146
51 119 212
51 120 359
51 121 92
51 122 207
51 123 117
51 124 169
51 125 201
51 126 307
51 127 309
51 128 400
51 129 26
51 130 387
51 131 121
51 132 50
51 133 194
51 134 229
51 135 17
51 136 121
51 137 371
51 138 245
51 139 102
51 140 127
51 141 269
51 142 104
51 143 390
51 144 143
51 145 7
51 146 58
51 147 371
51 148 299
51 149 155
51 150 182
51 151 209
51 152 246
51 153 341
51 154 325
51 155 366
51 156 141
51 157 231
51 158 227
51 159 140
51 160 257
51 161 213
51 162 212
51 163 258
51 164 6
51 165 393
51 166 227
51 167 79
51 168 363
51 169 71
51 170 180
51 171 41
51 172 291
51 173 235
51 174 30
51 175 33
51 176 241
51 177 87
51 178 3
51 179 139
51 180 242
51 181 136
51 182 299
51 183 39
51 184 76
51 185 223
51 186 357
51 187 168
51 188 53
51 189 183
51 190 260
51 191 261
51 192 347
51 193 71
51 194 71
51 195 353
51 196 15
51 197 297
51 198 31
51 199 330
52 53 367
52 54 162
52 55 370
52 56 257
52 57 396
52 58 400
52 59 241
52 60 188
52 61 38
52 62 195
52 63 278
52 64 279
52 65 330
52 66 176
52 67 270
52 68 358
52 69 398
52 70 226
52 71 125
52 72 2
52 73 8
52 74 384
52 75 263
52 76 306
52 77 7
52 78 333
52 79 210
52 80 373
52 81 181
52 82 192
52 83 302
52 84 147
52 85 353
52 86 272
52 87 355
52 88 348
52 89 223
52 90 195
52 91 135
52 92 260
52 93 389
52 94 12
52 95 139
52 96 270
52 97 139
52 98 360
52 99 227
52 100 136
52 101 185
52 102 304
52 103 138
52 104 144
52 105 287
52 106 352
52 107 49
52 108 245
52 109 236
52 110 259
52 111 218
52 112 16
52 113 50
52 114 119
52 115 162
52 116 355
52 117 342
52 118 116
52 119 254
52 120 164
52 121 262
52 122 389
52 123 24
52 124 250
52 125 352
52 126 114
52 127 119
52 128 91
52 129 73
52 130 298
52 131 178
52 132 209
52 133 201
52 134 315
52 135 352
52 136 39
52 137 218
52 138 352
52 139 284
52 140 53
52 141 162
52 142 53
52 143 68
52 144 212
52 145 171
52 146 181
52 147 118
52 148 65
52 149 248
52 150 371
52 151 228
52 152 109
52 153 311
52 154 203
52 155 310
52 156 263
52 157 268
52 158 381
52 159 305
52 160 340
52 161 278
52 162 34
52 163 100
52 164 30
52 165 301
52 166 51
52 167 68
52 168 118
52 169 355
52 170 303
52 171 123
52 172 116
52 173 355
52 174 142
52 175 279
52 176 78
52 177 323
52 178 396
52 179 142
52 180 122
52 181 367
52 182 321
52 183 183
52 184 277
52 185 124
52 186 44
52 187 91
52 188 391
52 189 24
52 190 347
52 191 283
52 192 253
52 193 381
52 194 382
52 195 282
52 196 281
52 197 385
52 198 302
52 199 398
53 54 339
53 55 204
53 56 72
53 57 54
53 58 111
53 59 214
53 60 333
53 61 188
53 62 88
53 63 328
53 64 329
53 65 161
53 66 294
53 67 249
53 68 343
53 69 123
53 70 324
53 71 387
53 72 213
53 73 315
53 74 362
53 75 160
53 76 149
53 77 215
53 78 140
53 79 130
53 80 48
53 81 372
53 82 114
53 83 349
53 84 321
53 85 52
53 86 105
53 87 393
53 88 58
53 89 215
53 90 206
53 91 390
53 92 2
53 93 293
53 94 269
53 95 282
53 96 53
53 97 115
53 98 82
53 99 348
53 100 237
53 101 6
53 102 286
53 103 1
53 104 272
53 105 247
53 106 160
53 107 20
53 108 61
53 109 251
53 110 149
53 111 61
53 112 222
53 113 215
53 114 9
53 115 143
53 116 218
53 117 113
53 118 87
53 119 275
53 120 279
53 121 292
53 122 216
53 123 280
53 124 136
53 125 37
53 126 113
53 127 140
53 128 151
53 129 195
53 130 39
53 131 339
53 132 200
53 133 324
53 134 339
53 135 23
53 136 171
53 137 51
53 138 42
53 139 183
53 140 253
53 141 142
53 142 243
53 143 27
53 144 308
53 145 252
53 146 121
53 147 126
53 148 316
53 149 207
53 150 400
53 151 195
53 152 98
53 153 168
53 154 26
53 155 185
53 156 204
53 157 139
53 158 276
53 159 354
53 160 333
53 161 315
53 162 244
53 163 84
53 164 238
53 165 134
53 166 106
53 167 8
53 168 136
53 169 99
53 170 191
53 171 389
53 172 192
53 173 33
53 174 15
53 175 100
53 176 236
53 177 87
53 178 225
53 179 104
53 180 293
53 181 176
53 182 298
53 183 342
53 184 343
53 185 275
53 186 126
53 187 98
53 188 13
53 189 1
53 190 3
53 191 345
53 192 315
53 193 246
53 194 380
53 195 105
53 196 332
53 197 37
53 198 112
53 199 67
54 55 135
54 56 254
54 57 55
54 58 327
54 59 239
54 60 21
54 61 378
54 62 26
54 63 107
54 64 202
54 65 129
54 66 351
54 67 329
54 68 378
54 69 292
54 70 224
54 71 253
54 72 369
54 73 321
54 74 265
54 75 370
54 76 324
54 77 162
54 78 236
54 79 121
54 80 141
54 81 292
54 82 52
54 83 178
54 84 356
54 85 119
54 86 264
54 87 209
54 88 125
54 89 142
54 90 399
54 91 98
54 92 119
54 93 25
54 94 156
54 95 272
54 96 153
54 97 107
54 98 201
54 99 131
54 100 350
54 101 24
54 102 383
54 103 319
54 104 296
54 105 199
54 106 240
54 107 171
54 108 360
54 109 27
54 110 292
54 111 53
54 112 319
54 113 295
54 114 182
54 115 274
54 116 365
